"Parcela","N_Familia","N_cientifico","Genero","Epiteto","Cod_HaCr","DAP"
59005,"MELASTOMATACEAE","Miconia poeppigii","Miconia","poeppigii","A",11.8941948258657
59005,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",75.4452660310888
59005,"MYRISTICACEAE","Virola sebifera","Virola","sebifera","A",80.4982189496194
59005,"ANACARDIACEAE","Tapirira guianensis","Tapirira","guianensis","A",72.5923274597875
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",77.0602873881913
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",38.5417745688235
59005,"MELASTOMATACEAE","Miconia poeppigii","Miconia","poeppigii","A",81.3193937959952
59005,"MELASTOMATACEAE","Miconia poeppigii","Miconia","poeppigii","A",24.2396925063808
59005,"ANACARDIACEAE","Tapirira guianensis","Tapirira","guianensis","A",74.8280215069771
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",92.3427434805085
59005,"MELASTOMATACEAE","Miconia poeppigii","Miconia","poeppigii","A",45.3234496808322
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",88.2275717576179
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",79.6476829224515
59005,"DILLENIACEAE","Doliocarpus dentatus","Doliocarpus","dentatus","A",95.7150324434479
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",41.728608828445
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",58.4685196801425
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",74.8185459194692
59005,"MELASTOMATACEAE","Miconia poeppigii","Miconia","poeppigii","A",22.9833277420523
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",55.221040099325
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",62.4465219271977
59005,"ELAEOCARPACEAE","Sloanea gracilis","Sloanea","gracilis","A",51.6689215081831
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",25.7771761325948
59005,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",95.2388188822033
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",9.36779473440309
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",23.7163766653746
59005,"CAESALPINIACEAE","Dialium guianense","Dialium","guianense","A",89.7948352077924
59005,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",72.6907000269827
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",61.6696795081986
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",16.3600233627152
59005,"RUBIACEAE","Amaioua corymbosa","Amaioua","corymbosa","A",97.0978935109785
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",42.6424914564566
59005,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",42.0673732049873
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",53.6570373393195
59005,"FABACEAE","Swartzia macrophylla","Swartzia","macrophylla","A",35.2539211516473
59005,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",83.0555945957622
59005,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",54.7892792542858
59005,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",74.9887401598788
59005,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",6.15821494638513
59005,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",19.4256196064108
59005,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",71.5953293836983
59005,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",30.1826620497237
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",57.6548534362776
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",48.6044152340373
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",34.4927775531864
59005,"RUBIACEAE","Amaioua corymbosa","Amaioua","corymbosa","A",7.41252446539379
59005,"FLACOURTIACEAE","Casearia javitensis","Casearia","javitensis","A",3.83609342932167
59005,"RUBIACEAE","Ladenbergia magnifolia","Ladenbergia","magnifolia","A",97.8352520849214
59005,"RUBIACEAE","Amaioua corymbosa","Amaioua","corymbosa","A",64.5832835728124
59005,"ERYTHROXYLACEAE","Erythroxylum citrifolium","Erythroxylum","citrifolium","A",74.6644977170229
59005,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",39.1258164634045
59005,"MORACEAE","Pseudolmedia laevigata","Pseudolmedia","laevigata","A",25.8698659706271
59005,"CLUSIACEAE","Vismia angusta","Vismia","angusta","A",6.37724875721712
59005,"FLACOURTIACEAE","Casearia javitensis","Casearia","javitensis","A",54.443924658531
59005,"MYRISTICACEAE","Virola sebifera","Virola","sebifera","A",27.6530395635638
59005,"BIGNONIACEAE","Memora aspericarpa","Memora","aspericarpa","SL",10.5517911721954
59005,"BIGNONIACEAE","Memora aspericarpa","Memora","aspericarpa","SL",15.7144143835605
59005,"BIGNONIACEAE","Memora aspericarpa","Memora","aspericarpa","SL",64.4790203063147
59005,"FABACEAE","Swartzia macrophylla","Swartzia","macrophylla","A",79.2856609312887
59005,"LECYTHIDACEAE","Eschweilera antioquensis","Eschweilera","antioquensis","A",7.66153815180097
59005,"BIGNONIACEAE","Memora aspericarpa","Memora","aspericarpa","SL",8.7823105217277
59005,"RUBIACEAE","Amaioua corymbosa","Amaioua","corymbosa","A",5.54850085184796
59005,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",60.2501230630956
59005,"BIGNONIACEAE","Memora aspericarpa","Memora","aspericarpa","SL",8.34695291359246
59005,"HIPPOCRATEACEAE","Tontelea ovalifolia","Tontelea","ovalifolia","SL",78.793270447404
59005,"LAURACEAE","Ocotea guianensis","Ocotea","guianensis","A",78.1423715766268
59005,"OCHNACEAE","Ouratea lucens","Ouratea","lucens","A",52.5718305772469
59005,"MELASTOMATACEAE","Miconia prasina","Miconia","prasina","A",55.3735885091417
59005,"MELASTOMATACEAE","Miconia elata","Miconia","elata","T",11.8181816139653
59005,"APOCYNACEAE","Aspidosperma curranii","Aspidosperma","curranii","A",20.1556840164217
59005,"LECYTHIDACEAE","Eschweilera antioquensis","Eschweilera","antioquensis","A",71.1182202508131
59005,"MORACEAE","Helicostylis tomentosa","Helicostylis","tomentosa","A",8.56322917424461
59005,"VIOLACEAE","Leonia triandra","Leonia","triandra","A",37.7162506924119
59005,"ANNONACEAE","Xylopia amazonica","Xylopia","amazonica","A",3.89329896406578
59005,"ANACARDIACEAE","Tapirira guianensis","Tapirira","guianensis","A",4.7059195938582
59005,"FLACOURTIACEAE","Ryania speciosa","Ryania","speciosa","A",12.6600132525139
59005,"FLACOURTIACEAE","Ryania speciosa","Ryania","speciosa","A",45.088482439105
59005,"DILLENIACEAE","Doliocarpus dentatus","Doliocarpus","dentatus","SL",12.0158501183952
59005,"BURSERACEAE","Protium aracouchini","Protium","aracouchini","A",85.9029965622295
59005,"SAPOTACEAE","Pouteria collina","Pouteria","collina","A",65.8545356409529
59006,"FABACEAE","Clathrotropis brunnea","Clathrotropis","brunnea","A",88.73582711873
59006,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",29.287057616048
59006,"SAPOTACEAE","Pouteria collina","Pouteria","collina","A",63.0725813904219
59006,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",49.0257756768242
59006,"SAPOTACEAE","Pouteria collina","Pouteria","collina","A",70.952936782057
59006,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",75.6024982748019
59006,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",91.3244597720848
59006,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",95.7257811993341
59006,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",75.4851036968442
59006,"ANACARDIACEAE","Tapirira guianensis","Tapirira","guianensis","A",32.6922773445089
59006,"MELASTOMATACEAE","Miconia minutiflora","Miconia","minutiflora","A",13.4212638114345
59006,"ANNONACEAE","Xylopia discreta","Xylopia","discreta","A",70.7753333913476
59006,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",31.0636098272239
59006,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",34.0310585643756
59006,"LECYTHIDACEAE","Eschweilera antioquensis","Eschweilera","antioquensis","A",80.4394972158514
59006,"FLACOURTIACEAE","Ryania speciosa","Ryania","speciosa","A",5.74259913118038
59006,"SAPINDACEAE","Talisia princeps","Talisia","princeps","A",21.207225363125
59006,"LAURACEAE","Aniba perutilis","Aniba","perutilis","A",80.5614770589325
59006,"MORACEAE","Naucleopsis glabra","Naucleopsis","glabra","T",58.808603792489
59006,"CECROPIACEAE","Pourouma cecropiifolia","Pourouma","cecropiifolia","A",44.2498261346403
59006,"BIGNONIACEAE","Memora aspericarpa","Memora","aspericarpa","A",38.2905752714425
59006,"VIOLACEAE","Leonia triandra","Leonia","triandra","A",86.7716201481039
59006,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",76.8095576852253
59006,"APOCYNACEAE","Lacmellea floribunda","Lacmellea","floribunda","A",2.44692079831382
59006,"MORACEAE","Pseudolmedia laevigata","Pseudolmedia","laevigata","A",93.3299977804186
59006,"MORACEAE","Naucleopsis glabra","Naucleopsis","glabra","A",96.0412841359846
59006,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","A",68.5938088425678
59006,"ANNONACEAE","Xylopia discreta","Xylopia","discreta","A",37.3715693798982
59006,"ICACINACEAE","Dendrobangia boliviana","Dendrobangia","boliviana","A",66.3069037175818
59006,"ANNONACEAE","Guatteria cargadero","Guatteria","cargadero","SL",10.9416001042889
59006,"BIGNONIACEAE","Memora aspericarpa","Memora","aspericarpa","SL",11.5681962468788
59006,"MORACEAE","Helianthostylis sprucei","Helianthostylis","sprucei","A",28.8651004327948
59006,"BURSERACEAE","Protium aracouchini","Protium","aracouchini","A",49.8925200972019
59006,"HIPPOCRATEACEAE","Tontelea ovalifolia","Tontelea","ovalifolia","SL",72.0792536995079
59006,"DILLENIACEAE","Doliocarpus dentatus","Doliocarpus","dentatus","SL",75.1952444555518
59006,"MELASTOMATACEAE","Miconia triplinervis","Miconia","triplinervis","A",43.5631426460288
59006,"CONNARACEAE","Rourea adenophora","Rourea","adenophora","SL",12.3838901049558
59006,"SAPOTACEAE","Pouteria collina","Pouteria","collina","A",76.8404989885483
59006,"EUPHORBIACEAE","Conceveiba guianensis","Conceveiba","guianensis","A",30.6579679951947
59006,"APOCYNACEAE","Himatanthus articulatus","Himatanthus","articulatus","A",73.1092594514301
59006,"MORACEAE","Pseudolmedia laevigata","Pseudolmedia","laevigata","A",30.6237260814085
59006,"RUBIACEAE","Psychotria poeppigiana","Psychotria","poeppigiana","T",17.651709724316
59006,"MORACEAE","Naucleopsis glabra","Naucleopsis","glabra","A",80.2655414817048
59006,"RUBIACEAE","Sabicea villosa","Sabicea","villosa","SL",5.09580861203174
59006,"CONNARACEAE","Rourea adenophora","Rourea","adenophora","SL",62.1868648232008
59007,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",71.830572113531
59007,"MIMOSACEAE","Inga acreana","Inga","acreana","A",4.53404247120468
59007,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",14.9797685090847
59007,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",93.2199932266537
59007,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",87.9251068113057
59007,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",78.4250764560361
59007,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",72.0864853936513
59007,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",93.8692099500135
59007,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",6.12017695898576
59007,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",16.8433586210373
59007,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",89.7540391841812
59007,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",53.8607983735317
59007,"LECYTHIDACEAE","Eschweilera antioquensis","Eschweilera","antioquensis","A",72.5376029313344
59007,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",59.1099179574814
59007,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",43.2490099145019
59007,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",55.9695717940278
59007,"FABACEAE","Machaerium biovulatum","Machaerium","biovulatum","SL",59.3541677875643
59007,"FABACEAE","Machaerium biovulatum","Machaerium","biovulatum","SL",77.4750855071507
59007,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",26.7165102354045
59007,"FABACEAE","Machaerium biovulatum","Machaerium","biovulatum","SL",84.5717061090095
59007,"FLACOURTIACEAE","Casearia javitensis","Casearia","javitensis","A",22.1236161003508
59007,"FABACEAE","Machaerium biovulatum","Machaerium","biovulatum","SL",5.94749695111463
59007,"CONNARACEAE","Rourea adenophora","Rourea","adenophora","SL",31.8899295075858
59007,"FLACOURTIACEAE","Casearia javitensis","Casearia","javitensis","A",41.5595767311287
59007,"MELASTOMATACEAE","Miconia ampla","Miconia","ampla","A",42.8849335503278
59007,"LECYTHIDACEAE","Eschweilera antioquensis","Eschweilera","antioquensis","A",58.4867752871704
59007,"ANNONACEAE","Xylopia amazonica","Xylopia","amazonica","A",7.21279314254835
59007,"CONNARACEAE","Rourea adenophora","Rourea","adenophora","SL",63.6859271086055
59007,"DILLENIACEAE","Doliocarpus dentatus","Doliocarpus","dentatus","SL",65.4682210074603
59007,"FABACEAE","Machaerium biovulatum","Machaerium","biovulatum","SL",55.0769074841852
59007,"MORACEAE","Helianthostylis sprucei","Helianthostylis","sprucei","A",63.7769700621382
59007,"FABACEAE","Machaerium biovulatum","Machaerium","biovulatum","SL",40.7810294379423
59007,"CAESALPINIACEAE","Senna dariensis","Senna","dariensis","A",11.8886296264393
59007,"FABACEAE","Machaerium biovulatum","Machaerium","biovulatum","A",45.5725443581259
59007,"VIOLACEAE","Leonia triandra","Leonia","triandra","A",21.6468974344103
59007,"FLACOURTIACEAE","Casearia javitensis","Casearia","javitensis","A",41.3788723867477
59007,"BIGNONIACEAE","Memora aspericarpa","Memora","aspericarpa","SL",64.5035601251145
59007,"FABACEAE","Machaerium biovulatum","Machaerium","biovulatum","SL",21.6349753919114
59007,"CONNARACEAE","Rourea adenophora","Rourea","adenophora","SL",87.7206498963481
59007,"RUBIACEAE","Faramea multiflora","Faramea","multiflora","A",10.3075235104844
59007,"FLACOURTIACEAE","Casearia javitensis","Casearia","javitensis","A",49.2241864020482
59007,"MELASTOMATACEAE","Miconia ampla","Miconia","ampla","A",68.2476962762653
59007,"VIOLACEAE","Leonia triandra","Leonia","triandra","A",87.5158365207028
59007,"MIMOSACEAE","Inga laurina","Inga","laurina","A",7.24799281452241
59007,"CONNARACEAE","Rourea adenophora","Rourea","adenophora","SL",93.8740806516264
59007,"BIGNONIACEAE","Memora aspericarpa","Memora","aspericarpa","SL",90.8755439379772
59007,"ERYTHROXYLACEAE","Erythroxylum citrifolium","Erythroxylum","citrifolium","A",52.0945438830316
59007,"MIMOSACEAE","Inga heterophylla","Inga","heterophylla","A",40.5443218665149
59007,"RUBIACEAE","Psychotria erecta","Psychotria","erecta","T",52.3773627032142
59007,"MYRISTICACEAE","Virola sebifera","Virola","sebifera","A",95.9456111278544
59007,"ANACARDIACEAE","Tapirira guianensis","Tapirira","guianensis","A",61.1540587721586
59007,"SAPOTACEAE","Micropholis guyanensis","Micropholis","guyanensis","A",29.3152983764524
59007,"PIPERACEAE","Piper arieianum","Piper","arieianum","T",92.7570623909513
59007,"LACISTEMATACEAE","Lacistema aggregatum","Lacistema","aggregatum","A",56.0149426244837
59007,"LECYTHIDACEAE","Eschweilera antioquensis","Eschweilera","antioquensis","A",40.8420729401725
59007,"CECROPIACEAE","Pourouma cecropiifolia","Pourouma","cecropiifolia","A",19.5753974684068
59007,"MIMOSACEAE","Inga thibaudiana","Inga","thibaudiana","A",42.8293667819916
59007,"MYRISTICACEAE","Virola sebifera","Virola","sebifera","A",80.1177352140323
59007,"FABACEAE","Swartzia macrophylla","Swartzia","macrophylla","A",91.1189461503995
59007,"MELASTOMATACEAE","Miconia caucana","Miconia","caucana","T",51.4441490914156
59008,"ANNONACEAE","Ephedranthus colombianus","Ephedranthus","colombianus","A",42.9051345574679
59008,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",33.1157705421582
59008,"ERYTHROXYLACEAE","Erythroxylum citrifolium","Erythroxylum","citrifolium","A",36.9799190767632
59008,"CECROPIACEAE","Pourouma bicolor","Pourouma","bicolor","A",13.3168919494763
59008,"COMBRETACEAE","Buchenavia tetraphylla","Buchenavia","tetraphylla","A",93.4496345519325
59008,"VIOLACEAE","Leonia triandra","Leonia","triandra","A",44.5401678976267
59008,"RUBIACEAE","Amaioua corymbosa","Amaioua","corymbosa","A",32.7684182991351
59008,"BURSERACEAE","Protium aracouchini","Protium","aracouchini","A",45.0906823750324
59008,"MORACEAE","Helianthostylis sprucei","Helianthostylis","sprucei","A",86.9493925851478
59008,"SAPINDACEAE","Matayba adenanthera","Matayba","adenanthera","A",5.94796230008055
59008,"ANACARDIACEAE","Tapirira guianensis","Tapirira","guianensis","A",8.10347612512975
59008,"ANNONACEAE","Unonopsis aviceps","Unonopsis","aviceps","A",43.0443478605606
59008,"BURSERACEAE","Protium aracouchini","Protium","aracouchini","A",52.8343242963554
59008,"VIOLACEAE","Leonia triandra","Leonia","triandra","A",97.4055667728806
59008,"VIOLACEAE","Leonia triandra","Leonia","triandra","A",1.62337662337662
59008,"FLACOURTIACEAE","Ryania speciosa","Ryania","speciosa","T",64.2035564500818
59008,"CONNARACEAE","Rourea adenophora","Rourea","adenophora","SL",7.81874749796336
59008,"ANNONACEAE","Xylopia amazonica","Xylopia","amazonica","A",67.491695222513
59008,"MORACEAE","Pseudolmedia laevigata","Pseudolmedia","laevigata","A",50.9222768035478
59008,"BIGNONIACEAE","Memora aspericarpa","Memora","aspericarpa","SL",57.9028538084099
59008,"SAPINDACEAE","Matayba adenanthera","Matayba","adenanthera","A",26.9877161700387
59008,"BURSERACEAE","Protium apiculatum","Protium","apiculatum","A",22.9558541791386
59008,"RUBIACEAE","Amaioua corymbosa","Amaioua","corymbosa","A",30.9336543957241
59008,"MIMOSACEAE","Pithecellobium longifolium","Pithecellobium","longifolium","A",57.8484179550734
