Codigo.de.Parcela,Num_indp,N_Familia,N_cientifico,Genero,Epiteto,Cod_HaCr,Diametro
59005,110,MELASTOMATACEAE,Miconia poeppigii,Miconia,poeppigii,A,75.9715342982339
59005,81,LECYTHIDACEAE,Eschweilera antioquensis,Eschweilera,antioquensis,A,78.2345371972639
59005,59,MELASTOMATACEAE,Miconia poeppigii,Miconia,poeppigii,A,26.5105713130283
59005,121,MELASTOMATACEAE,Miconia poeppigii,Miconia,poeppigii,A,95.12005734535
59005,70,MELASTOMATACEAE,Miconia poeppigii,Miconia,poeppigii,A,6.70896316322878
59005,39,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,38.4524638016635
59005,92,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,84.0582724237295
59005,95,MELASTOMATACEAE,Miconia poeppigii,Miconia,poeppigii,A,11.8941948258657
59005,109,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,75.4452660310888
59005,100,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,80.4982189496194
59005,68,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,72.5923274597875
59005,32,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,77.0602873881913
59005,55,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,38.5417745688235
59005,71,MELASTOMATACEAE,Miconia poeppigii,Miconia,poeppigii,A,81.3193937959952
59005,118,MELASTOMATACEAE,Miconia poeppigii,Miconia,poeppigii,A,24.2396925063808
59005,62,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,74.8280215069771
59005,27,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,92.3427434805085
59005,33,MELASTOMATACEAE,Miconia poeppigii,Miconia,poeppigii,A,45.3234496808322
59005,48,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,88.2275717576179
59005,111,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,79.6476829224515
59005,49,DILLENIACEAE,Doliocarpus dentatus,Doliocarpus,dentatus,A,95.7150324434479
59005,78,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,41.728608828445
59005,105,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,58.4685196801425
59005,40,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,74.8185459194692
59005,54,MELASTOMATACEAE,Miconia poeppigii,Miconia,poeppigii,A,22.9833277420523
59005,84,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,55.221040099325
59005,107,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,62.4465219271977
59005,126,ELAEOCARPACEAE,Sloanea gracilis,Sloanea,gracilis,A,51.6689215081831
59005,53,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,25.7771761325948
59005,67,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,95.2388188822033
59005,90,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,9.36779473440309
59005,20,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,23.7163766653746
59005,23,CAESALPINIACEAE,Dialium guianense,Dialium,guianense,A,89.7948352077924
59005,86,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,72.6907000269827
59005,124,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,61.6696795081986
59005,60,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,16.3600233627152
59005,130,RUBIACEAE,Amaioua corymbosa,Amaioua,corymbosa,A,97.0978935109785
59005,26,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,42.6424914564566
59005,58,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,42.0673732049873
59005,89,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,53.6570373393195
59005,115,FABACEAE,Swartzia macrophylla,Swartzia,macrophylla,A,35.2539211516473
59005,98,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,83.0555945957622
59005,41,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,54.7892792542858
59005,119,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,74.9887401598788
59005,93,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,6.15821494638513
59005,96,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,19.4256196064108
59005,47,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,71.5953293836983
59005,101,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,30.1826620497237
59005,112,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,57.6548534362776
59005,120,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,48.6044152340373
59005,106,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,34.4927775531864
59005,85,RUBIACEAE,Amaioua corymbosa,Amaioua,corymbosa,A,7.41252446539379
59005,113,FLACOURTIACEAE,Casearia javitensis,Casearia,javitensis,A,3.83609342932167
59005,8,RUBIACEAE,Ladenbergia magnifolia,Ladenbergia,magnifolia,A,97.8352520849214
59005,35,RUBIACEAE,Amaioua corymbosa,Amaioua,corymbosa,A,64.5832835728124
59005,56,ERYTHROXYLACEAE,Erythroxylum citrifolium,Erythroxylum,citrifolium,A,74.6644977170229
59005,73,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,39.1258164634045
59005,45,MORACEAE,Pseudolmedia laevigata,Pseudolmedia,laevigata,A,25.8698659706271
59005,52,CLUSIACEAE,Vismia angusta,Vismia,angusta,A,6.37724875721712
59005,108,FLACOURTIACEAE,Casearia javitensis,Casearia,javitensis,A,54.443924658531
59005,65,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,27.6530395635638
59005,63,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,10.5517911721954
59005,79,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,15.7144143835605
59005,83,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,64.4790203063147
59005,116,FABACEAE,Swartzia macrophylla,Swartzia,macrophylla,A,79.2856609312887
59005,128,LECYTHIDACEAE,Eschweilera antioquensis,Eschweilera,antioquensis,A,7.66153815180097
59005,80,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,8.7823105217277
59005,25,RUBIACEAE,Amaioua corymbosa,Amaioua,corymbosa,A,5.54850085184796
59005,94,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,60.2501230630956
59005,6,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,8.34695291359246
59005,9,HIPPOCRATEACEAE,Tontelea ovalifolia,Tontelea,ovalifolia,SL,78.793270447404
59005,12,LAURACEAE,Ocotea guianensis,Ocotea,guianensis,A,78.1423715766268
59005,14,OCHNACEAE,Ouratea lucens,Ouratea,lucens,A,52.5718305772469
59005,18,MELASTOMATACEAE,Miconia prasina,Miconia,prasina,A,55.3735885091417
59005,21,MELASTOMATACEAE,Miconia elata,Miconia,elata,T,11.8181816139653
59005,24,APOCYNACEAE,Aspidosperma curranii,Aspidosperma,curranii,A,20.1556840164217
59005,29,LECYTHIDACEAE,Eschweilera antioquensis,Eschweilera,antioquensis,A,71.1182202508131
59005,30,MORACEAE,Helicostylis tomentosa,Helicostylis,tomentosa,A,8.56322917424461
59005,31,VIOLACEAE,Leonia triandra,Leonia,triandra,A,37.7162506924119
59005,34,ANNONACEAE,Xylopia amazonica,Xylopia,amazonica,A,3.89329896406578
59005,36,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,4.7059195938582
59005,38,FLACOURTIACEAE,Ryania speciosa,Ryania,speciosa,A,12.6600132525139
59005,46,FLACOURTIACEAE,Ryania speciosa,Ryania,speciosa,A,45.088482439105
59005,51,DILLENIACEAE,Doliocarpus dentatus,Doliocarpus,dentatus,SL,12.0158501183952
59005,61,BURSERACEAE,Protium aracouchini,Protium,aracouchini,A,85.9029965622295
59005,77,SAPOTACEAE,Pouteria collina,Pouteria,collina,A,65.8545356409529
59006,78,FABACEAE,Clathrotropis brunnea,Clathrotropis,brunnea,A,88.73582711873
59006,77,MIMOSACEAE,Inga pezizifera,Inga,pezizifera,A,29.287057616048
59006,49,SAPOTACEAE,Pouteria collina,Pouteria,collina,A,63.0725813904219
59006,26,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,49.0257756768242
59006,16,SAPOTACEAE,Pouteria collina,Pouteria,collina,A,70.952936782057
59006,67,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,75.6024982748019
59006,71,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,91.3244597720848
59006,36,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,95.7257811993341
59006,52,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,75.4851036968442
59006,54,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,32.6922773445089
59006,41,MELASTOMATACEAE,Miconia minutiflora,Miconia,minutiflora,A,13.4212638114345
59006,72,ANNONACEAE,Xylopia discreta,Xylopia,discreta,A,70.7753333913476
59006,66,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,31.0636098272239
59006,75,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,34.0310585643756
59006,8,LECYTHIDACEAE,Eschweilera antioquensis,Eschweilera,antioquensis,A,80.4394972158514
59006,61,FLACOURTIACEAE,Ryania speciosa,Ryania,speciosa,A,5.74259913118038
59006,65,SAPINDACEAE,Talisia princeps,Talisia,princeps,A,21.207225363125
59006,23,LAURACEAE,Aniba perutilis,Aniba,perutilis,A,80.5614770589325
59006,28,MORACEAE,Naucleopsis glabra,Naucleopsis,glabra,T,58.808603792489
59006,60,CECROPIACEAE,Pourouma cecropiifolia,Pourouma,cecropiifolia,A,44.2498261346403
59006,29,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,A,38.2905752714425
59006,68,VIOLACEAE,Leonia triandra,Leonia,triandra,A,86.7716201481039
59006,47,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,76.8095576852253
59006,69,APOCYNACEAE,Lacmellea floribunda,Lacmellea,floribunda,A,2.44692079831382
59006,58,MORACEAE,Pseudolmedia laevigata,Pseudolmedia,laevigata,A,93.3299977804186
59006,17,MORACEAE,Naucleopsis glabra,Naucleopsis,glabra,A,96.0412841359846
59006,22,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,68.5938088425678
59006,43,ANNONACEAE,Xylopia discreta,Xylopia,discreta,A,37.3715693798982
59006,63,ICACINACEAE,Dendrobangia boliviana,Dendrobangia,boliviana,A,66.3069037175818
59006,30,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,SL,10.9416001042889
59006,5,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,11.5681962468788
59006,7,MORACEAE,Helianthostylis sprucei,Helianthostylis,sprucei,A,28.8651004327948
59006,11,BURSERACEAE,Protium aracouchini,Protium,aracouchini,A,49.8925200972019
59006,15,HIPPOCRATEACEAE,Tontelea ovalifolia,Tontelea,ovalifolia,SL,72.0792536995079
59006,19,DILLENIACEAE,Doliocarpus dentatus,Doliocarpus,dentatus,SL,75.1952444555518
59006,24,MELASTOMATACEAE,Miconia triplinervis,Miconia,triplinervis,A,43.5631426460288
59006,25,CONNARACEAE,Rourea adenophora,Rourea,adenophora,SL,12.3838901049558
59006,31,SAPOTACEAE,Pouteria collina,Pouteria,collina,A,76.8404989885483
59006,32,EUPHORBIACEAE,Conceveiba guianensis,Conceveiba,guianensis,A,30.6579679951947
59006,34,APOCYNACEAE,Himatanthus articulatus,Himatanthus,articulatus,A,73.1092594514301
59006,35,MORACEAE,Pseudolmedia laevigata,Pseudolmedia,laevigata,A,30.6237260814085
59006,37,RUBIACEAE,Psychotria poeppigiana,Psychotria,poeppigiana,T,17.651709724316
59006,42,MORACEAE,Naucleopsis glabra,Naucleopsis,glabra,A,80.2655414817048
59006,44,RUBIACEAE,Sabicea villosa,Sabicea,villosa,SL,5.09580861203174
59006,48,CONNARACEAE,Rourea adenophora,Rourea,adenophora,SL,62.1868648232008
59007,1,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,71.830572113531
59007,81,MIMOSACEAE,Inga acreana,Inga,acreana,A,4.53404247120468
59007,51,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,14.9797685090847
59007,72,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,93.2199932266537
59007,76,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,87.9251068113057
59007,54,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,78.4250764560361
59007,28,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,72.0864853936513
59007,27,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,93.8692099500135
59007,12,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,6.12017695898576
59007,47,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,16.8433586210373
59007,69,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,89.7540391841812
59007,31,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,53.8607983735317
59007,67,LECYTHIDACEAE,Eschweilera antioquensis,Eschweilera,antioquensis,A,72.5376029313344
59007,48,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,59.1099179574814
59007,30,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,43.2490099145019
59007,75,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,55.9695717940278
59007,26,FABACEAE,Machaerium biovulatum,Machaerium,biovulatum,SL,59.3541677875643
59007,34,FABACEAE,Machaerium biovulatum,Machaerium,biovulatum,SL,77.4750855071507
59007,13,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,26.7165102354045
59007,44,FABACEAE,Machaerium biovulatum,Machaerium,biovulatum,SL,84.5717061090095
59007,79,FLACOURTIACEAE,Casearia javitensis,Casearia,javitensis,A,22.1236161003508
59007,21,FABACEAE,Machaerium biovulatum,Machaerium,biovulatum,SL,5.94749695111463
59007,64,CONNARACEAE,Rourea adenophora,Rourea,adenophora,SL,31.8899295075858
59007,78,FLACOURTIACEAE,Casearia javitensis,Casearia,javitensis,A,41.5595767311287
59007,41,MELASTOMATACEAE,Miconia ampla,Miconia,ampla,A,42.8849335503278
59007,80,LECYTHIDACEAE,Eschweilera antioquensis,Eschweilera,antioquensis,A,58.4867752871704
59007,68,ANNONACEAE,Xylopia amazonica,Xylopia,amazonica,A,7.21279314254835
59007,24,CONNARACEAE,Rourea adenophora,Rourea,adenophora,SL,63.6859271086055
59007,70,DILLENIACEAE,Doliocarpus dentatus,Doliocarpus,dentatus,SL,65.4682210074603
59007,45,FABACEAE,Machaerium biovulatum,Machaerium,biovulatum,SL,55.0769074841852
59007,74,MORACEAE,Helianthostylis sprucei,Helianthostylis,sprucei,A,63.7769700621382
59007,46,FABACEAE,Machaerium biovulatum,Machaerium,biovulatum,SL,40.7810294379423
59007,83,CAESALPINIACEAE,Senna dariensis,Senna,dariensis,A,11.8886296264393
59007,9,FABACEAE,Machaerium biovulatum,Machaerium,biovulatum,A,45.5725443581259
59007,53,VIOLACEAE,Leonia triandra,Leonia,triandra,A,21.6468974344103
59007,55,FLACOURTIACEAE,Casearia javitensis,Casearia,javitensis,A,41.3788723867477
59007,14,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,64.5035601251145
59007,71,FABACEAE,Machaerium biovulatum,Machaerium,biovulatum,SL,21.6349753919114
59007,15,CONNARACEAE,Rourea adenophora,Rourea,adenophora,SL,87.7206498963481
59007,66,RUBIACEAE,Faramea multiflora,Faramea,multiflora,A,10.3075235104844
59007,77,FLACOURTIACEAE,Casearia javitensis,Casearia,javitensis,A,49.2241864020482
59007,2,MELASTOMATACEAE,Miconia ampla,Miconia,ampla,A,68.2476962762653
59007,4,VIOLACEAE,Leonia triandra,Leonia,triandra,A,87.5158365207028
59007,6,MIMOSACEAE,Inga laurina,Inga,laurina,A,7.24799281452241
59007,8,CONNARACEAE,Rourea adenophora,Rourea,adenophora,SL,93.8740806516264
59007,11,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,90.8755439379772
59007,16,ERYTHROXYLACEAE,Erythroxylum citrifolium,Erythroxylum,citrifolium,A,52.0945438830316
59007,17,MIMOSACEAE,Inga heterophylla,Inga,heterophylla,A,40.5443218665149
59007,22,RUBIACEAE,Psychotria erecta,Psychotria,erecta,T,52.3773627032142
59007,25,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,95.9456111278544
59007,32,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,61.1540587721586
59007,35,SAPOTACEAE,Micropholis guyanensis,Micropholis,guyanensis,A,29.3152983764524
59007,36,PIPERACEAE,Piper arieianum,Piper,arieianum,T,92.7570623909513
59007,37,LACISTEMATACEAE,Lacistema aggregatum,Lacistema,aggregatum,A,56.0149426244837
59007,43,LECYTHIDACEAE,Eschweilera antioquensis,Eschweilera,antioquensis,A,40.8420729401725
59007,49,CECROPIACEAE,Pourouma cecropiifolia,Pourouma,cecropiifolia,A,19.5753974684068
59007,50,MIMOSACEAE,Inga thibaudiana,Inga,thibaudiana,A,42.8293667819916
59007,52,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,80.1177352140323
59007,60,FABACEAE,Swartzia macrophylla,Swartzia,macrophylla,A,91.1189461503995
59007,65,MELASTOMATACEAE,Miconia caucana,Miconia,caucana,T,51.4441490914156
59008,43,ANNONACEAE,Ephedranthus colombianus,Ephedranthus,colombianus,A,42.9051345574679
59008,77,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,33.1157705421582
59008,60,ERYTHROXYLACEAE,Erythroxylum citrifolium,Erythroxylum,citrifolium,A,36.9799190767632
59008,71,CECROPIACEAE,Pourouma bicolor,Pourouma,bicolor,A,13.3168919494763
59008,69,COMBRETACEAE,Buchenavia tetraphylla,Buchenavia,tetraphylla,A,93.4496345519325
59008,36,VIOLACEAE,Leonia triandra,Leonia,triandra,A,44.5401678976267
59008,47,RUBIACEAE,Amaioua corymbosa,Amaioua,corymbosa,A,32.7684182991351
59008,53,BURSERACEAE,Protium aracouchini,Protium,aracouchini,A,45.0906823750324
59008,48,MORACEAE,Helianthostylis sprucei,Helianthostylis,sprucei,A,86.9493925851478
59008,65,SAPINDACEAE,Matayba adenanthera,Matayba,adenanthera,A,5.94796230008055
59008,28,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,8.10347612512975
59008,74,ANNONACEAE,Unonopsis aviceps,Unonopsis,aviceps,A,43.0443478605606
59008,70,BURSERACEAE,Protium aracouchini,Protium,aracouchini,A,52.8343242963554
59008,67,VIOLACEAE,Leonia triandra,Leonia,triandra,A,97.4055667728806
59008,33,VIOLACEAE,Leonia triandra,Leonia,triandra,A,1.62337662337662
59008,39,FLACOURTIACEAE,Ryania speciosa,Ryania,speciosa,T,64.2035564500818
59008,1,CONNARACEAE,Rourea adenophora,Rourea,adenophora,SL,7.81874749796336
59008,2,ANNONACEAE,Xylopia amazonica,Xylopia,amazonica,A,67.491695222513
59008,3,MORACEAE,Pseudolmedia laevigata,Pseudolmedia,laevigata,A,50.9222768035478
59008,4,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,57.9028538084099
59008,8,SAPINDACEAE,Matayba adenanthera,Matayba,adenanthera,A,26.9877161700387
59008,9,BURSERACEAE,Protium apiculatum,Protium,apiculatum,A,22.9558541791386
59008,10,RUBIACEAE,Amaioua corymbosa,Amaioua,corymbosa,A,30.9336543957241
59008,13,MIMOSACEAE,Pithecellobium longifolium,Pithecellobium,longifolium,A,57.8484179550734
59008,14,DILLENIACEAE,Doliocarpus dentatus,Doliocarpus,dentatus,SL,75.7553925683894
59008,15,FABACEAE,Clathrotropis brunnea,Clathrotropis,brunnea,A,9.96838569859835
59008,16,MIMOSACEAE,Pithecellobium macrophyllum,Pithecellobium,macrophyllum,A,65.5426804910065
59008,17,FABACEAE,Machaerium microphyllum,Machaerium,microphyllum,SL,32.0872083677628
59008,18,HIPPOCRATEACEAE,Tontelea ovalifolia,Tontelea,ovalifolia,SL,66.3331888309001
59008,19,SAPOTACEAE,Pouteria collina,Pouteria,collina,A,33.6086659500807
59008,24,CARYOCARACEAE,Caryocar glabrum,Caryocar,glabrum,A,31.5315802740879
59008,26,VIOLACEAE,Leonia triandra,Leonia,triandra,A,71.4675798628316
59008,29,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,57.18122176601
59008,30,VERBENACEAE,Aegiphila integrifolia,Aegiphila,integrifolia,A,79.2249844259286
59008,32,CARYOCARACEAE,Caryocar glabrum,Caryocar,glabrum,A,33.5128359672743
59008,34,FABACEAE,Swartzia santanderensis,Swartzia,santanderensis,A,79.372988907058
59008,37,FLACOURTIACEAE,Ryania speciosa,Ryania,speciosa,T,46.7105353109896
59008,40,SAPINDACEAE,Talisia princeps,Talisia,princeps,T,38.0050402018428
59008,54,CONVOLVULACEAE,Maripa nicaraguensis,Maripa,nicaraguensis,SL,90.5793438414402
59009,108,CAESALPINIACEAE,Dialium guianense,Dialium,guianense,A,4.20180592192009
59009,35,HIPPOCRATEACEAE,Tontelea ovalifolia,Tontelea,ovalifolia,A,44.151081716023
59009,56,MELASTOMATACEAE,Miconia poeppigii,Miconia,poeppigii,A,80.6467030594854
59009,1,ELAEOCARPACEAE,Sloanea gracilis,Sloanea,gracilis,A,28.3080160433174
59009,80,LAURACEAE,Ocotea guianensis,Ocotea,guianensis,A,21.3787458181866
59009,32,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,7.80935410527539
59009,13,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,81.5626363458371
59009,82,BURSERACEAE,Protium aracouchini,Protium,aracouchini,A,91.8417333311198
59009,105,ANNONACEAE,Anaxagorea brevipes,Anaxagorea,brevipes,A,35.9114215440642
59009,75,MELASTOMATACEAE,Miconia prasina,Miconia,prasina,A,21.2371608036739
59009,96,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,46.4106234390412
59009,97,MIMOSACEAE,Inga sertulifera,Inga,sertulifera,A,7.36098584713584
59009,61,BURSERACEAE,Protium aracouchini,Protium,aracouchini,A,82.8720078341892
59009,49,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,73.8249324619947
59009,46,MELASTOMATACEAE,Mouriri chamissoana,Mouriri,chamissoana,A,66.0474750944453
59009,31,ANNONACEAE,Anaxagorea brevipes,Anaxagorea,brevipes,A,86.9787729046713
59009,112,ANNONACEAE,Anaxagorea brevipes,Anaxagorea,brevipes,A,40.4302651369421
59009,92,CAESALPINIACEAE,Dialium guianense,Dialium,guianense,A,22.5246684619232
59009,7,BURSERACEAE,Protium aracouchini,Protium,aracouchini,A,86.3034834421762
59009,25,ANNONACEAE,Anaxagorea brevipes,Anaxagorea,brevipes,A,6.17198582425021
59009,70,BURSERACEAE,Protium aracouchini,Protium,aracouchini,A,23.6182691340758
59009,33,ANNONACEAE,Anaxagorea brevipes,Anaxagorea,brevipes,A,59.6886839799473
59009,24,ANNONACEAE,Anaxagorea brevipes,Anaxagorea,brevipes,A,55.9518580565635
59009,66,CAESALPINIACEAE,Dialium guianense,Dialium,guianense,A,13.9526023035325
59009,74,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,80.662332008831
59009,106,ANNONACEAE,Anaxagorea brevipes,Anaxagorea,brevipes,A,4.21720033268585
59009,113,SAPINDACEAE,Matayba adenanthera,Matayba,adenanthera,A,44.6162527858597
59009,87,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,94.3677010646635
59009,107,MORACEAE,Pseudolmedia laevigata,Pseudolmedia,laevigata,A,73.2378637987523
59009,47,ANNONACEAE,Anaxagorea brevipes,Anaxagorea,brevipes,A,3.52268127299562
59009,27,ANNONACEAE,Anaxagorea brevipes,Anaxagorea,brevipes,A,47.3230753543638
59009,67,FABACEAE,Swartzia santanderensis,Swartzia,santanderensis,A,26.0915341882592
59009,100,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,86.6533743957648
59009,85,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,9.43658134223299
59009,99,MELASTOMATACEAE,Miconia subsessilifolia,Miconia,subsessilifolia,A,91.4082792055283
59009,104,ANNONACEAE,Anaxagorea brevipes,Anaxagorea,brevipes,A,31.2826694318223
